aspect,sentiment,phrase,tfidf_sum,freq
environment,neg,bad_ecause,0.30151134457776363,1
environment,neg,consistent_loudness,0.30151134457776363,1
environment,neg,disappointing_sign,0.30151134457776363,1
environment,neg,high_number,0.30151134457776363,1
environment,neg,hot_spot,0.30151134457776363,1
environment,pos,available_seating,0.18257418583505536,1
environment,pos,clean_seating,0.18257418583505536,1
environment,pos,comfortable_plenty,0.18257418583505536,1
environment,pos,dirty_seating,0.18257418583505536,1
environment,pos,enjoy_sun,0.18257418583505536,1
price,neg,cody_chesnutt,0.35355339059327373,1
price,neg,different_price,0.35355339059327373,1
price,neg,double_charge,0.35355339059327373,1
price,neg,extra_charge,0.35355339059327373,1
price,neg,not_check_order,0.35355339059327373,1
price,pos,big_portion,0.31622776601683794,1
price,pos,grab_americano,0.31622776601683794,1
price,pos,just_order,0.31622776601683794,1
price,pos,offer_array,0.31622776601683794,1
price,pos,offer_twist,0.31622776601683794,1
service,neg,bad_service,0.35355339059327373,2
service,neg,walk_away,0.35355339059327373,2
service,neg,appalling_behavior,0.17677669529663687,1
service,neg,completely_understand,0.17677669529663687,1
service,neg,consistent_dulce,0.17677669529663687,1
service,pos,friendly_staff,0.5222329678670935,3
service,pos,fast_service,0.3481553119113957,2
service,pos,active_college,0.17407765595569785,1
service,pos,big_dispenser,0.17407765595569785,1
service,pos,bring_son,0.17407765595569785,1
taste,neg,completely_overshadow,0.30151134457776363,1
taste,neg,deeply_disappointing,0.30151134457776363,1
taste,neg,just_suck,0.30151134457776363,1
taste,neg,not_delicious_pastry,0.30151134457776363,1
taste,neg,not_sweeten,0.30151134457776363,1
taste,pos,cafe_dulce,0.4180398085749706,6
taste,pos,good_matcha,0.4180398085749706,6
taste,pos,good_coffee,0.2786932057166471,4
taste,pos,green_tea,0.2090199042874853,3
taste,pos,amazing_salad,0.13934660285832354,2
waiting_time,neg,long_line,0.8111071056538127,5
waiting_time,neg,busy_breakfast,0.16222142113076254,1
waiting_time,neg,busy_shift,0.16222142113076254,1
waiting_time,neg,busy_shop,0.16222142113076254,1
waiting_time,neg,expect_line,0.16222142113076254,1
waiting_time,pos,awesome_st_time,0.4472135954999579,1
waiting_time,pos,immediately_cut,0.4472135954999579,1
waiting_time,pos,save_headache,0.4472135954999579,1
waiting_time,pos,short_line,0.4472135954999579,1
waiting_time,pos,stand_action,0.4472135954999579,1
